kl:0.01974,lr_multiplier:0.296,loss:2.352688789367676,entropy:1.7784477472305298,explained_var_old:0.413,explained_var_new:0.491
kl:0.02704,lr_multiplier:0.296,loss:2.2868988513946533,entropy:1.8755499124526978,explained_var_old:0.511,explained_var_new:0.571
kl:0.01786,lr_multiplier:0.296,loss:2.4603302478790283,entropy:1.9580141305923462,explained_var_old:0.356,explained_var_new:0.424
kl:0.02349,lr_multiplier:0.296,loss:2.386073112487793,entropy:1.8131439685821533,explained_var_old:0.381,explained_var_new:0.448
kl:0.02736,lr_multiplier:0.296,loss:2.3558502197265625,entropy:1.8578670024871826,explained_var_old:0.451,explained_var_new:0.497
kl:0.02441,lr_multiplier:0.296,loss:2.233698606491089,entropy:1.8157310485839844,explained_var_old:0.465,explained_var_new:0.540
kl:0.02358,lr_multiplier:0.296,loss:2.2578952312469482,entropy:1.7451109886169434,explained_var_old:0.409,explained_var_new:0.457
kl:0.02172,lr_multiplier:0.296,loss:2.289024591445923,entropy:1.8162394762039185,explained_var_old:0.446,explained_var_new:0.511
kl:0.02492,lr_multiplier:0.296,loss:2.258676052093506,entropy:1.7570273876190186,explained_var_old:0.436,explained_var_new:0.519
kl:0.02744,lr_multiplier:0.296,loss:2.381915330886841,entropy:1.8919672966003418,explained_var_old:0.460,explained_var_new:0.536
kl:0.03165,lr_multiplier:0.296,loss:2.3611648082733154,entropy:1.8205573558807373,explained_var_old:0.385,explained_var_new:0.475
kl:0.03349,lr_multiplier:0.296,loss:2.3504230976104736,entropy:1.8495562076568604,explained_var_old:0.441,explained_var_new:0.486
kl:0.03163,lr_multiplier:0.296,loss:2.3115041255950928,entropy:1.7559521198272705,explained_var_old:0.405,explained_var_new:0.473
kl:0.02504,lr_multiplier:0.296,loss:2.390305757522583,entropy:1.9076979160308838,explained_var_old:0.406,explained_var_new:0.475
kl:0.02910,lr_multiplier:0.296,loss:2.440523386001587,entropy:1.9776290655136108,explained_var_old:0.389,explained_var_new:0.499
kl:0.02298,lr_multiplier:0.296,loss:2.4358105659484863,entropy:1.8215734958648682,explained_var_old:0.357,explained_var_new:0.420
kl:0.02682,lr_multiplier:0.296,loss:2.3121092319488525,entropy:1.8339204788208008,explained_var_old:0.437,explained_var_new:0.511
kl:0.01749,lr_multiplier:0.296,loss:2.329116106033325,entropy:1.8686950206756592,explained_var_old:0.414,explained_var_new:0.504
kl:0.02292,lr_multiplier:0.296,loss:2.2800662517547607,entropy:1.8038780689239502,explained_var_old:0.435,explained_var_new:0.512
kl:0.02370,lr_multiplier:0.296,loss:2.3350038528442383,entropy:1.8917495012283325,explained_var_old:0.460,explained_var_new:0.530
kl:0.02465,lr_multiplier:0.296,loss:2.3429677486419678,entropy:1.8514997959136963,explained_var_old:0.479,explained_var_new:0.560
kl:0.03323,lr_multiplier:0.296,loss:2.308763027191162,entropy:1.8649046421051025,explained_var_old:0.465,explained_var_new:0.557
kl:0.02955,lr_multiplier:0.296,loss:2.3554506301879883,entropy:1.946833610534668,explained_var_old:0.420,explained_var_new:0.493
kl:0.03628,lr_multiplier:0.296,loss:2.362914800643921,entropy:1.8989472389221191,explained_var_old:0.465,explained_var_new:0.516
kl:0.03911,lr_multiplier:0.296,loss:2.22389554977417,entropy:1.7425355911254883,explained_var_old:0.512,explained_var_new:0.567
kl:0.02095,lr_multiplier:0.296,loss:2.234619617462158,entropy:1.7730767726898193,explained_var_old:0.452,explained_var_new:0.521
kl:0.03096,lr_multiplier:0.296,loss:2.2086379528045654,entropy:1.7765002250671387,explained_var_old:0.492,explained_var_new:0.557
kl:0.03799,lr_multiplier:0.296,loss:2.366772413253784,entropy:1.8998289108276367,explained_var_old:0.473,explained_var_new:0.546
kl:0.03766,lr_multiplier:0.296,loss:2.4304449558258057,entropy:1.9080922603607178,explained_var_old:0.375,explained_var_new:0.455
kl:0.02753,lr_multiplier:0.296,loss:2.394897699356079,entropy:1.9098602533340454,explained_var_old:0.434,explained_var_new:0.507
kl:0.03712,lr_multiplier:0.296,loss:2.267829656600952,entropy:1.7526681423187256,explained_var_old:0.430,explained_var_new:0.501
kl:0.03360,lr_multiplier:0.296,loss:2.3993449211120605,entropy:1.8845888376235962,explained_var_old:0.433,explained_var_new:0.486
kl:0.03126,lr_multiplier:0.296,loss:2.304018497467041,entropy:1.8692831993103027,explained_var_old:0.430,explained_var_new:0.490
kl:0.03284,lr_multiplier:0.296,loss:2.440389394760132,entropy:1.865607500076294,explained_var_old:0.379,explained_var_new:0.449
kl:0.03263,lr_multiplier:0.296,loss:2.3747718334198,entropy:1.8370544910430908,explained_var_old:0.359,explained_var_new:0.427
kl:0.02676,lr_multiplier:0.296,loss:2.3362388610839844,entropy:1.8240514993667603,explained_var_old:0.450,explained_var_new:0.519
kl:0.02820,lr_multiplier:0.296,loss:2.2728164196014404,entropy:1.8137255907058716,explained_var_old:0.477,explained_var_new:0.545
kl:0.01843,lr_multiplier:0.296,loss:2.4277095794677734,entropy:1.8637263774871826,explained_var_old:0.328,explained_var_new:0.398
kl:0.02096,lr_multiplier:0.296,loss:2.344078540802002,entropy:1.8330769538879395,explained_var_old:0.415,explained_var_new:0.495
kl:0.02906,lr_multiplier:0.296,loss:2.365016460418701,entropy:1.907940149307251,explained_var_old:0.473,explained_var_new:0.531
kl:0.02992,lr_multiplier:0.296,loss:2.339447021484375,entropy:1.8481389284133911,explained_var_old:0.421,explained_var_new:0.486
kl:0.02609,lr_multiplier:0.296,loss:2.4218552112579346,entropy:1.7537119388580322,explained_var_old:0.260,explained_var_new:0.356
kl:0.03578,lr_multiplier:0.296,loss:2.2922959327697754,entropy:1.71842360496521,explained_var_old:0.394,explained_var_new:0.446
kl:0.03160,lr_multiplier:0.296,loss:2.4214744567871094,entropy:1.8674675226211548,explained_var_old:0.312,explained_var_new:0.385
kl:0.03642,lr_multiplier:0.296,loss:2.4193382263183594,entropy:1.8396492004394531,explained_var_old:0.372,explained_var_new:0.446
kl:0.02809,lr_multiplier:0.296,loss:2.566098928451538,entropy:1.889846920967102,explained_var_old:0.252,explained_var_new:0.334
kl:0.03515,lr_multiplier:0.296,loss:2.4844632148742676,entropy:1.9758577346801758,explained_var_old:0.351,explained_var_new:0.419
kl:0.03816,lr_multiplier:0.296,loss:2.4375343322753906,entropy:1.811082124710083,explained_var_old:0.306,explained_var_new:0.398
kl:0.02881,lr_multiplier:0.296,loss:2.4814958572387695,entropy:1.8729557991027832,explained_var_old:0.337,explained_var_new:0.406
kl:0.03407,lr_multiplier:0.296,loss:2.4409611225128174,entropy:1.87616765499115,explained_var_old:0.333,explained_var_new:0.411
kl:0.03248,lr_multiplier:0.296,loss:2.596566915512085,entropy:1.923835277557373,explained_var_old:0.269,explained_var_new:0.353
kl:0.03312,lr_multiplier:0.296,loss:2.3999440670013428,entropy:1.844274640083313,explained_var_old:0.311,explained_var_new:0.417
kl:0.03310,lr_multiplier:0.296,loss:2.4563984870910645,entropy:1.8425920009613037,explained_var_old:0.355,explained_var_new:0.429
kl:0.03323,lr_multiplier:0.296,loss:2.418091297149658,entropy:1.8475635051727295,explained_var_old:0.296,explained_var_new:0.386
kl:0.03268,lr_multiplier:0.296,loss:2.450939178466797,entropy:1.9254653453826904,explained_var_old:0.375,explained_var_new:0.468
kl:0.03700,lr_multiplier:0.296,loss:2.331270217895508,entropy:1.7790157794952393,explained_var_old:0.404,explained_var_new:0.493
kl:0.02367,lr_multiplier:0.296,loss:2.357423782348633,entropy:1.8744442462921143,explained_var_old:0.419,explained_var_new:0.506
kl:0.03006,lr_multiplier:0.296,loss:2.375396728515625,entropy:1.838585615158081,explained_var_old:0.382,explained_var_new:0.486
kl:0.04335,lr_multiplier:0.198,loss:2.524287700653076,entropy:1.882638931274414,explained_var_old:0.266,explained_var_new:0.368
kl:0.02964,lr_multiplier:0.198,loss:2.4759621620178223,entropy:1.9063658714294434,explained_var_old:0.332,explained_var_new:0.414
kl:0.02114,lr_multiplier:0.198,loss:2.607825756072998,entropy:1.9789683818817139,explained_var_old:0.299,explained_var_new:0.371
kl:0.01984,lr_multiplier:0.198,loss:2.551969528198242,entropy:1.9803287982940674,explained_var_old:0.312,explained_var_new:0.386
kl:0.02613,lr_multiplier:0.198,loss:2.4045329093933105,entropy:1.938447117805481,explained_var_old:0.410,explained_var_new:0.505
kl:0.02026,lr_multiplier:0.198,loss:2.5112411975860596,entropy:1.8988986015319824,explained_var_old:0.341,explained_var_new:0.408
kl:0.02198,lr_multiplier:0.198,loss:2.51110577583313,entropy:1.9771629571914673,explained_var_old:0.367,explained_var_new:0.445
kl:0.03569,lr_multiplier:0.198,loss:2.5209240913391113,entropy:1.9036622047424316,explained_var_old:0.370,explained_var_new:0.445
kl:0.02662,lr_multiplier:0.198,loss:2.521148681640625,entropy:1.9326303005218506,explained_var_old:0.317,explained_var_new:0.398
kl:0.01702,lr_multiplier:0.198,loss:2.4406397342681885,entropy:1.9190666675567627,explained_var_old:0.412,explained_var_new:0.494
kl:0.02226,lr_multiplier:0.198,loss:2.4308149814605713,entropy:1.9963237047195435,explained_var_old:0.435,explained_var_new:0.499
kl:0.02082,lr_multiplier:0.198,loss:2.398466110229492,entropy:1.906609058380127,explained_var_old:0.439,explained_var_new:0.512
kl:0.02017,lr_multiplier:0.198,loss:2.412025213241577,entropy:1.9026026725769043,explained_var_old:0.365,explained_var_new:0.450
kl:0.01635,lr_multiplier:0.198,loss:2.471034526824951,entropy:1.815614938735962,explained_var_old:0.314,explained_var_new:0.378
kl:0.02260,lr_multiplier:0.198,loss:2.4904961585998535,entropy:1.9754676818847656,explained_var_old:0.413,explained_var_new:0.475
kl:0.02264,lr_multiplier:0.198,loss:2.508432626724243,entropy:2.042332172393799,explained_var_old:0.431,explained_var_new:0.514
kl:0.02700,lr_multiplier:0.198,loss:2.3931884765625,entropy:1.875948190689087,explained_var_old:0.461,explained_var_new:0.532
kl:0.03366,lr_multiplier:0.198,loss:2.5497117042541504,entropy:2.0060970783233643,explained_var_old:0.408,explained_var_new:0.482
kl:0.01954,lr_multiplier:0.198,loss:2.3690602779388428,entropy:1.920379400253296,explained_var_old:0.496,explained_var_new:0.572
kl:0.02431,lr_multiplier:0.198,loss:2.483278751373291,entropy:1.9705190658569336,explained_var_old:0.441,explained_var_new:0.507
kl:0.02375,lr_multiplier:0.198,loss:2.501924514770508,entropy:2.020197629928589,explained_var_old:0.423,explained_var_new:0.487
kl:0.01738,lr_multiplier:0.198,loss:2.4312314987182617,entropy:2.0234079360961914,explained_var_old:0.450,explained_var_new:0.518
kl:0.02271,lr_multiplier:0.198,loss:2.5161948204040527,entropy:1.9734976291656494,explained_var_old:0.454,explained_var_new:0.505
kl:0.02276,lr_multiplier:0.198,loss:2.4761719703674316,entropy:1.9603410959243774,explained_var_old:0.410,explained_var_new:0.490
kl:0.02379,lr_multiplier:0.198,loss:2.3707730770111084,entropy:1.9093860387802124,explained_var_old:0.452,explained_var_new:0.524
kl:0.02112,lr_multiplier:0.198,loss:2.567613363265991,entropy:2.0460996627807617,explained_var_old:0.413,explained_var_new:0.472
kl:0.02360,lr_multiplier:0.198,loss:2.486063003540039,entropy:2.0314273834228516,explained_var_old:0.454,explained_var_new:0.539
kl:0.01950,lr_multiplier:0.198,loss:2.5344200134277344,entropy:2.035416603088379,explained_var_old:0.387,explained_var_new:0.490
kl:0.03720,lr_multiplier:0.198,loss:2.5837149620056152,entropy:2.0381460189819336,explained_var_old:0.370,explained_var_new:0.455
kl:0.03321,lr_multiplier:0.198,loss:2.542937755584717,entropy:1.9598249197006226,explained_var_old:0.405,explained_var_new:0.493
kl:0.04722,lr_multiplier:0.132,loss:2.5926570892333984,entropy:2.1670336723327637,explained_var_old:0.356,explained_var_new:0.449
kl:0.05153,lr_multiplier:0.088,loss:2.5709776878356934,entropy:1.9639357328414917,explained_var_old:0.403,explained_var_new:0.471
kl:0.03251,lr_multiplier:0.088,loss:2.5247013568878174,entropy:2.110424518585205,explained_var_old:0.452,explained_var_new:0.495
kl:0.01394,lr_multiplier:0.088,loss:2.495410919189453,entropy:2.1017749309539795,explained_var_old:0.430,explained_var_new:0.490
kl:0.01149,lr_multiplier:0.088,loss:2.5355591773986816,entropy:1.9275484085083008,explained_var_old:0.423,explained_var_new:0.458
kl:0.01919,lr_multiplier:0.088,loss:2.5420494079589844,entropy:2.0164718627929688,explained_var_old:0.428,explained_var_new:0.473
kl:0.00993,lr_multiplier:0.132,loss:2.6498208045959473,entropy:2.06500506401062,explained_var_old:0.347,explained_var_new:0.400
kl:0.02021,lr_multiplier:0.132,loss:2.6180388927459717,entropy:2.029191017150879,explained_var_old:0.355,explained_var_new:0.429
kl:0.01941,lr_multiplier:0.132,loss:2.5336666107177734,entropy:2.0669994354248047,explained_var_old:0.404,explained_var_new:0.462
kl:0.02472,lr_multiplier:0.132,loss:2.4263973236083984,entropy:1.8884557485580444,explained_var_old:0.449,explained_var_new:0.489
kl:0.01216,lr_multiplier:0.132,loss:2.557800054550171,entropy:1.9589788913726807,explained_var_old:0.369,explained_var_new:0.432
kl:0.01455,lr_multiplier:0.132,loss:2.5113797187805176,entropy:2.0133514404296875,explained_var_old:0.437,explained_var_new:0.509
kl:0.01062,lr_multiplier:0.132,loss:2.543107032775879,entropy:1.9962599277496338,explained_var_old:0.430,explained_var_new:0.483
kl:0.01272,lr_multiplier:0.132,loss:2.3863348960876465,entropy:2.0492401123046875,explained_var_old:0.505,explained_var_new:0.553
kl:0.01981,lr_multiplier:0.132,loss:2.5403342247009277,entropy:2.0020484924316406,explained_var_old:0.435,explained_var_new:0.486
kl:0.01380,lr_multiplier:0.132,loss:2.5636775493621826,entropy:2.0201101303100586,explained_var_old:0.444,explained_var_new:0.499
kl:0.01964,lr_multiplier:0.132,loss:2.5598597526550293,entropy:2.013308048248291,explained_var_old:0.428,explained_var_new:0.479
kl:0.01296,lr_multiplier:0.132,loss:2.6001968383789062,entropy:2.0511536598205566,explained_var_old:0.389,explained_var_new:0.452
kl:0.01322,lr_multiplier:0.132,loss:2.565805435180664,entropy:2.039034605026245,explained_var_old:0.426,explained_var_new:0.486
kl:0.01426,lr_multiplier:0.132,loss:2.5755257606506348,entropy:2.00049090385437,explained_var_old:0.387,explained_var_new:0.457
kl:0.02094,lr_multiplier:0.132,loss:2.478703022003174,entropy:1.9980669021606445,explained_var_old:0.398,explained_var_new:0.459
kl:0.01286,lr_multiplier:0.132,loss:2.532618522644043,entropy:2.0047800540924072,explained_var_old:0.367,explained_var_new:0.434
kl:0.01115,lr_multiplier:0.132,loss:2.547473907470703,entropy:1.9583618640899658,explained_var_old:0.348,explained_var_new:0.417
kl:0.01009,lr_multiplier:0.132,loss:2.5620369911193848,entropy:1.9937055110931396,explained_var_old:0.339,explained_var_new:0.407
kl:0.01806,lr_multiplier:0.132,loss:2.5384325981140137,entropy:2.019115924835205,explained_var_old:0.429,explained_var_new:0.484
kl:0.01351,lr_multiplier:0.132,loss:2.603543281555176,entropy:2.0379140377044678,explained_var_old:0.377,explained_var_new:0.450
kl:0.01897,lr_multiplier:0.132,loss:2.5345139503479004,entropy:2.0295839309692383,explained_var_old:0.443,explained_var_new:0.519
kl:0.01686,lr_multiplier:0.132,loss:2.473733901977539,entropy:2.073286533355713,explained_var_old:0.496,explained_var_new:0.552
kl:0.01954,lr_multiplier:0.132,loss:2.480740785598755,entropy:1.9730256795883179,explained_var_old:0.437,explained_var_new:0.494
kl:0.02069,lr_multiplier:0.132,loss:2.507397413253784,entropy:2.0662341117858887,explained_var_old:0.490,explained_var_new:0.541
kl:0.01857,lr_multiplier:0.132,loss:2.6050844192504883,entropy:2.0923352241516113,explained_var_old:0.424,explained_var_new:0.495
kl:0.01401,lr_multiplier:0.132,loss:2.5066940784454346,entropy:2.0019049644470215,explained_var_old:0.465,explained_var_new:0.517
kl:0.01360,lr_multiplier:0.132,loss:2.457498788833618,entropy:2.041351318359375,explained_var_old:0.469,explained_var_new:0.540
kl:0.01645,lr_multiplier:0.132,loss:2.5462124347686768,entropy:2.076630115509033,explained_var_old:0.472,explained_var_new:0.545
kl:0.01025,lr_multiplier:0.132,loss:2.51077938079834,entropy:1.9842479228973389,explained_var_old:0.414,explained_var_new:0.486
kl:0.02001,lr_multiplier:0.132,loss:2.4494285583496094,entropy:2.005992889404297,explained_var_old:0.448,explained_var_new:0.514
kl:0.01187,lr_multiplier:0.132,loss:2.625403881072998,entropy:2.0113635063171387,explained_var_old:0.376,explained_var_new:0.435
kl:0.01234,lr_multiplier:0.132,loss:2.476224422454834,entropy:1.9830443859100342,explained_var_old:0.436,explained_var_new:0.495
kl:0.01396,lr_multiplier:0.132,loss:2.5251073837280273,entropy:1.9836523532867432,explained_var_old:0.351,explained_var_new:0.413
kl:0.01026,lr_multiplier:0.132,loss:2.5463476181030273,entropy:2.014383554458618,explained_var_old:0.415,explained_var_new:0.469
kl:0.01374,lr_multiplier:0.132,loss:2.4307940006256104,entropy:2.0153188705444336,explained_var_old:0.491,explained_var_new:0.554
kl:0.01901,lr_multiplier:0.132,loss:2.538595199584961,entropy:2.0134177207946777,explained_var_old:0.400,explained_var_new:0.464
kl:0.01233,lr_multiplier:0.132,loss:2.524308681488037,entropy:1.9859057664871216,explained_var_old:0.443,explained_var_new:0.485
kl:0.01594,lr_multiplier:0.132,loss:2.530632495880127,entropy:2.016594886779785,explained_var_old:0.376,explained_var_new:0.427
kl:0.01469,lr_multiplier:0.132,loss:2.541303873062134,entropy:1.9940742254257202,explained_var_old:0.388,explained_var_new:0.448
kl:0.01664,lr_multiplier:0.132,loss:2.469881296157837,entropy:1.9883511066436768,explained_var_old:0.463,explained_var_new:0.508
kl:0.01567,lr_multiplier:0.132,loss:2.5056068897247314,entropy:1.9179326295852661,explained_var_old:0.354,explained_var_new:0.432
kl:0.01705,lr_multiplier:0.132,loss:2.4131600856781006,entropy:1.9622793197631836,explained_var_old:0.457,explained_var_new:0.499
kl:0.01255,lr_multiplier:0.132,loss:2.504687786102295,entropy:1.9555116891860962,explained_var_old:0.422,explained_var_new:0.466
kl:0.01789,lr_multiplier:0.132,loss:2.5903282165527344,entropy:1.9716284275054932,explained_var_old:0.347,explained_var_new:0.423
kl:0.02134,lr_multiplier:0.132,loss:2.5954432487487793,entropy:1.9576773643493652,explained_var_old:0.371,explained_var_new:0.427
kl:0.01293,lr_multiplier:0.132,loss:2.517516851425171,entropy:1.996105432510376,explained_var_old:0.393,explained_var_new:0.450
kl:0.01339,lr_multiplier:0.132,loss:2.581148147583008,entropy:2.0800371170043945,explained_var_old:0.413,explained_var_new:0.465
kl:0.01286,lr_multiplier:0.132,loss:2.543376922607422,entropy:2.0095760822296143,explained_var_old:0.398,explained_var_new:0.451
kl:0.01335,lr_multiplier:0.132,loss:2.509493350982666,entropy:1.9841010570526123,explained_var_old:0.394,explained_var_new:0.453
kl:0.01460,lr_multiplier:0.132,loss:2.3943891525268555,entropy:1.995621919631958,explained_var_old:0.480,explained_var_new:0.538
kl:0.01033,lr_multiplier:0.132,loss:2.445988655090332,entropy:2.013256072998047,explained_var_old:0.516,explained_var_new:0.557
kl:0.01575,lr_multiplier:0.132,loss:2.4767470359802246,entropy:2.0299718379974365,explained_var_old:0.471,explained_var_new:0.520
kl:0.01435,lr_multiplier:0.132,loss:2.5721278190612793,entropy:1.9881842136383057,explained_var_old:0.386,explained_var_new:0.427
kl:0.01767,lr_multiplier:0.132,loss:2.493189811706543,entropy:2.0045316219329834,explained_var_old:0.479,explained_var_new:0.524
kl:0.01184,lr_multiplier:0.132,loss:2.4393701553344727,entropy:1.9834723472595215,explained_var_old:0.466,explained_var_new:0.514
kl:0.01675,lr_multiplier:0.132,loss:2.452206611633301,entropy:1.974458932876587,explained_var_old:0.529,explained_var_new:0.570
kl:0.01646,lr_multiplier:0.132,loss:2.476773262023926,entropy:2.054749011993408,explained_var_old:0.479,explained_var_new:0.530
kl:0.03880,lr_multiplier:0.132,loss:2.5378623008728027,entropy:1.8937575817108154,explained_var_old:0.379,explained_var_new:0.423
kl:0.04666,lr_multiplier:0.088,loss:2.5046377182006836,entropy:2.057555675506592,explained_var_old:0.391,explained_var_new:0.451
kl:0.01873,lr_multiplier:0.088,loss:2.5611228942871094,entropy:2.0430908203125,explained_var_old:0.424,explained_var_new:0.469
kl:0.00972,lr_multiplier:0.132,loss:2.5096235275268555,entropy:2.0083765983581543,explained_var_old:0.454,explained_var_new:0.492
kl:0.01143,lr_multiplier:0.132,loss:2.5103116035461426,entropy:2.029189109802246,explained_var_old:0.455,explained_var_new:0.510
kl:0.02273,lr_multiplier:0.132,loss:2.5466556549072266,entropy:1.963435173034668,explained_var_old:0.403,explained_var_new:0.470
kl:0.01614,lr_multiplier:0.132,loss:2.514436960220337,entropy:2.0237741470336914,explained_var_old:0.403,explained_var_new:0.464
kl:0.01680,lr_multiplier:0.132,loss:2.5066046714782715,entropy:2.059577465057373,explained_var_old:0.446,explained_var_new:0.515
kl:0.01099,lr_multiplier:0.132,loss:2.5090415477752686,entropy:2.0598793029785156,explained_var_old:0.477,explained_var_new:0.529
kl:0.01477,lr_multiplier:0.132,loss:2.494750499725342,entropy:1.9839699268341064,explained_var_old:0.431,explained_var_new:0.477
kl:0.01348,lr_multiplier:0.132,loss:2.4484000205993652,entropy:1.940812349319458,explained_var_old:0.429,explained_var_new:0.488
kl:0.01500,lr_multiplier:0.132,loss:2.537480354309082,entropy:1.9510374069213867,explained_var_old:0.372,explained_var_new:0.430
kl:0.01123,lr_multiplier:0.132,loss:2.5066747665405273,entropy:1.9771621227264404,explained_var_old:0.398,explained_var_new:0.447
kl:0.01500,lr_multiplier:0.132,loss:2.4931061267852783,entropy:2.023402214050293,explained_var_old:0.430,explained_var_new:0.482
kl:0.01065,lr_multiplier:0.132,loss:2.460876703262329,entropy:1.9411568641662598,explained_var_old:0.442,explained_var_new:0.500
kl:0.01838,lr_multiplier:0.132,loss:2.4989233016967773,entropy:1.9964805841445923,explained_var_old:0.409,explained_var_new:0.464
kl:0.01944,lr_multiplier:0.132,loss:2.5204806327819824,entropy:1.909249186515808,explained_var_old:0.415,explained_var_new:0.472
kl:0.02822,lr_multiplier:0.132,loss:2.5332252979278564,entropy:2.0483272075653076,explained_var_old:0.406,explained_var_new:0.462
kl:0.01775,lr_multiplier:0.132,loss:2.546854257583618,entropy:1.9741511344909668,explained_var_old:0.406,explained_var_new:0.457
kl:0.01855,lr_multiplier:0.132,loss:2.408841848373413,entropy:1.9827591180801392,explained_var_old:0.473,explained_var_new:0.522
kl:0.01859,lr_multiplier:0.132,loss:2.4342610836029053,entropy:1.9470911026000977,explained_var_old:0.454,explained_var_new:0.513
kl:0.03138,lr_multiplier:0.132,loss:2.482177257537842,entropy:1.9959925413131714,explained_var_old:0.460,explained_var_new:0.499
kl:0.03903,lr_multiplier:0.132,loss:2.4517600536346436,entropy:1.9031163454055786,explained_var_old:0.471,explained_var_new:0.512
kl:0.03626,lr_multiplier:0.132,loss:2.5388386249542236,entropy:2.0580482482910156,explained_var_old:0.476,explained_var_new:0.533
kl:0.02347,lr_multiplier:0.132,loss:2.418008327484131,entropy:1.9378482103347778,explained_var_old:0.465,explained_var_new:0.522
kl:0.01746,lr_multiplier:0.132,loss:2.446053981781006,entropy:2.043011426925659,explained_var_old:0.500,explained_var_new:0.567
kl:0.01393,lr_multiplier:0.132,loss:2.447864294052124,entropy:2.0232090950012207,explained_var_old:0.494,explained_var_new:0.545
kl:0.01269,lr_multiplier:0.132,loss:2.3979880809783936,entropy:1.9112449884414673,explained_var_old:0.431,explained_var_new:0.480
kl:0.01767,lr_multiplier:0.132,loss:2.3716652393341064,entropy:1.915898323059082,explained_var_old:0.446,explained_var_new:0.514
kl:0.01804,lr_multiplier:0.132,loss:2.4529476165771484,entropy:1.9703954458236694,explained_var_old:0.494,explained_var_new:0.537
kl:0.01696,lr_multiplier:0.132,loss:2.513425350189209,entropy:1.9568432569503784,explained_var_old:0.390,explained_var_new:0.452
kl:0.01306,lr_multiplier:0.132,loss:2.4481711387634277,entropy:1.9832501411437988,explained_var_old:0.440,explained_var_new:0.511
kl:0.00977,lr_multiplier:0.198,loss:2.4183523654937744,entropy:1.985777497291565,explained_var_old:0.498,explained_var_new:0.552
kl:0.02763,lr_multiplier:0.198,loss:2.494868278503418,entropy:1.9579670429229736,explained_var_old:0.378,explained_var_new:0.447
kl:0.02065,lr_multiplier:0.198,loss:2.4213037490844727,entropy:1.9751858711242676,explained_var_old:0.433,explained_var_new:0.510
kl:0.02012,lr_multiplier:0.198,loss:2.4574687480926514,entropy:1.9402587413787842,explained_var_old:0.440,explained_var_new:0.523
kl:0.02522,lr_multiplier:0.198,loss:2.4980382919311523,entropy:1.9595202207565308,explained_var_old:0.397,explained_var_new:0.469
kl:0.02213,lr_multiplier:0.198,loss:2.3911099433898926,entropy:1.9355714321136475,explained_var_old:0.477,explained_var_new:0.533
kl:0.01768,lr_multiplier:0.198,loss:2.4868319034576416,entropy:2.0278611183166504,explained_var_old:0.433,explained_var_new:0.507
kl:0.01959,lr_multiplier:0.198,loss:2.432849407196045,entropy:1.98860764503479,explained_var_old:0.443,explained_var_new:0.529
kl:0.02020,lr_multiplier:0.198,loss:2.425692558288574,entropy:1.9700560569763184,explained_var_old:0.476,explained_var_new:0.549
kl:0.02350,lr_multiplier:0.198,loss:2.4510245323181152,entropy:2.0190184116363525,explained_var_old:0.465,explained_var_new:0.539
kl:0.03626,lr_multiplier:0.198,loss:2.5397510528564453,entropy:2.0181403160095215,explained_var_old:0.404,explained_var_new:0.508
kl:0.03593,lr_multiplier:0.198,loss:2.445215940475464,entropy:1.9913994073867798,explained_var_old:0.446,explained_var_new:0.499
kl:0.03181,lr_multiplier:0.198,loss:2.4155967235565186,entropy:1.9735147953033447,explained_var_old:0.436,explained_var_new:0.533
kl:0.01609,lr_multiplier:0.198,loss:2.4614264965057373,entropy:2.0062975883483887,explained_var_old:0.458,explained_var_new:0.532
kl:0.03378,lr_multiplier:0.198,loss:2.389237880706787,entropy:2.002103805541992,explained_var_old:0.492,explained_var_new:0.567
kl:0.02309,lr_multiplier:0.198,loss:2.506016492843628,entropy:2.000199317932129,explained_var_old:0.486,explained_var_new:0.552
kl:0.02621,lr_multiplier:0.198,loss:2.4532060623168945,entropy:2.0077342987060547,explained_var_old:0.504,explained_var_new:0.562
kl:0.01908,lr_multiplier:0.198,loss:2.3941330909729004,entropy:2.0034332275390625,explained_var_old:0.496,explained_var_new:0.574
kl:0.01902,lr_multiplier:0.198,loss:2.338621139526367,entropy:1.9274930953979492,explained_var_old:0.554,explained_var_new:0.633
kl:0.01407,lr_multiplier:0.198,loss:2.444617748260498,entropy:2.0031702518463135,explained_var_old:0.454,explained_var_new:0.541
kl:0.02156,lr_multiplier:0.198,loss:2.4604573249816895,entropy:2.0601396560668945,explained_var_old:0.480,explained_var_new:0.557
kl:0.01894,lr_multiplier:0.198,loss:2.4650402069091797,entropy:1.9689087867736816,explained_var_old:0.440,explained_var_new:0.506
kl:0.01794,lr_multiplier:0.198,loss:2.4363765716552734,entropy:1.9913825988769531,explained_var_old:0.446,explained_var_new:0.522
kl:0.02453,lr_multiplier:0.198,loss:2.4812471866607666,entropy:1.9721417427062988,explained_var_old:0.448,explained_var_new:0.518
kl:0.02491,lr_multiplier:0.198,loss:2.41823673248291,entropy:1.94002366065979,explained_var_old:0.449,explained_var_new:0.522
kl:0.02497,lr_multiplier:0.198,loss:2.470435380935669,entropy:2.045322895050049,explained_var_old:0.455,explained_var_new:0.526
kl:0.01831,lr_multiplier:0.198,loss:2.445786714553833,entropy:1.9851570129394531,explained_var_old:0.446,explained_var_new:0.521
kl:0.02254,lr_multiplier:0.198,loss:2.4319241046905518,entropy:1.9780282974243164,explained_var_old:0.478,explained_var_new:0.546
